Cust_ID,Name,Age,Gender,Location,Marital_Status,Education,Occupation,MOB,Income,Dependents,Digital_ind,Email,Phone,Address
199,Customer 199,31,Other,Ludhiana,Married,Professional Degree,Carpenter,50,3712783,3,1,Customer 199@gmail.com,+91 9896193854,
200,Customer 200,37,Other,Madurai,Widower,Masters Degree,IT Consultant,32,4558829,2,0,Customer 200@gmail.com,+91 4741931970,
201,Customer 201,45,Other,Hyderabad,Widower,High School Diploma,Carpenter,192,2463085,4,0,Customer 201@gmail.com,+91 0532710913,
202,Customer 202,41,Other,Srinagar,Separated,Doctorate Degree,Lawyer,86,4817587,3,1,Customer 202@gmail.com,+91 9651138937,
203,Customer 203,39,Other,Nashik,Married,High School Diploma,Accountant,127,1009007,1,1,Customer 203@gmail.com,+91 2926646256,
204,Customer 204,57,Other,Ludhiana,Divorced,Masters Degree,Electrician,196,319044,3,1,Customer 204@gmail.com,+91 2993313927,
205,Customer 205,44,Male,Pune,Married,High School Diploma,Nurse,149,3800340,1,0,Customer 205@gmail.com,+91 0495460368,
206,Customer 206,25,Other,Amritsar,Divorced,Bachelors Degree,Security Guard,34,2666980,3,1,Customer 206@gmail.com,+91 7070491417,
207,Customer 207,58,Other,Rajkot,Divorced,High School Diploma,Electrician,26,2356553,2,1,Customer 207@gmail.com,+91 1317094763,
208,Customer 208,59,Female,Aurangabad,Unmarried,Professional Degree,Fitness Trainer,21,1510071,3,1,Customer 208@gmail.com,+91 4776743493,
209,Customer 209,36,Male,Jamshedpur,Widower,Bachelors Degree,Tour Guide,160,2415332,3,1,Customer 209@gmail.com,+91 2811986318,
210,Customer 210,49,Female,Visakhapatnam,Unmarried,Masters Degree,Plumber,153,4438214,0,1,Customer 210@gmail.com,+91 6095553693,
211,Customer 211,60,Other,Chennai,Unmarried,Doctorate Degree,Insurance Agent,187,4489885,0,0,Customer 211@gmail.com,+91 4627057807,
212,Customer 212,37,Other,Nagpur,Widower,Professional Degree,Accountant,19,966905,4,1,Customer 212@gmail.com,+91 2599883526,
213,Customer 213,51,Other,Vadodara,Married,Vocational Training or Trade Certification,Consultant,38,3685516,0,0,Customer 213@gmail.com,+91 8446143214,
214,Customer 214,66,Female,Ahmedabad,Separated,Professional Degree,Mechanical Engineer,179,3852079,0,1,Customer 214@gmail.com,+91 8700979487,
215,Customer 215,61,Female,Pondicherry,Separated,Vocational Training or Trade Certification,Banker,1,1627322,2,0,Customer 215@gmail.com,+91 4033410977,
216,Customer 216,33,Female,Delhi,Separated,Doctorate Degree,Real Estate Agent,69,1015780,4,0,Customer 216@gmail.com,+91 4455441913,
217,Customer 217,35,Male,Bhilai,Divorced,Masters Degree,Sports Coach,41,3393717,1,1,Customer 217@gmail.com,+91 0788604214,
218,Customer 218,55,Other,Nashik,Married,Doctorate Degree,Sports Coach,71,4058357,3,1,Customer 218@gmail.com,+91 9129837988,
219,Customer 219,32,Male,Aurangabad,Married,Vocational Training or Trade Certification,Plumber,202,2048384,1,1,Customer 219@gmail.com,+91 1211238276,
220,Customer 220,49,Male,Srinagar,Divorced,Masters Degree,Stockbroker,206,937033,0,1,Customer 220@gmail.com,+91 3985288116,
221,Customer 221,42,Male,Shillong,Separated,Vocational Training or Trade Certification,Graphic Designer,54,3296919,2,1,Customer 221@gmail.com,+91 0619241467,
222,Customer 222,38,Male,Delhi,Divorced,Vocational Training or Trade Certification,Sales Executive,156,2576439,3,1,Customer 222@gmail.com,+91 1045085437,
223,Customer 223,54,Female,Kochi,Widower,High School Diploma,Graphic Designer,121,3318062,4,1,Customer 223@gmail.com,+91 7771288210,
224,Customer 224,69,Female,Nagpur,Unmarried,Masters Degree,Consultant,158,2562354,4,1,Customer 224@gmail.com,+91 0637816110,
225,Customer 225,58,Male,Gwalior,Separated,Masters Degree,Mechanical Engineer,199,1978628,2,0,Customer 225@gmail.com,+91 5658912592,
226,Customer 226,67,Male,Ghaziabad,Separated,Professional Degree,Driver,37,936590,2,0,Customer 226@gmail.com,+91 0822599584,
227,Customer 227,32,Male,Ranchi,Unmarried,Professional Degree,Accountant,75,1958436,1,1,Customer 227@gmail.com,+91 6922902298,
228,Customer 228,28,Female,Jamshedpur,Divorced,Vocational Training or Trade Certification,Mechanical Engineer,5,1989502,4,1,Customer 228@gmail.com,+91 4885868493,
229,Customer 229,36,Female,Faridabad,Separated,High School Diploma,Electrician,234,241859,1,0,Customer 229@gmail.com,+91 1033059704,
230,Customer 230,41,Other,Madurai,Separated,Vocational Training or Trade Certification,Event Planner,47,3481695,0,0,Customer 230@gmail.com,+91 2161673504,
231,Customer 231,61,Female,Vadodara,Unmarried,Masters Degree,Data Analyst,139,3761392,0,0,Customer 231@gmail.com,+91 0264882378,
232,Customer 232,65,Male,Chandigarh,Married,Doctorate Degree,Doctor,202,431737,1,0,Customer 232@gmail.com,+91 9889275210,
233,Customer 233,68,Female,Pune,Divorced,Doctorate Degree,Social Media Manager,152,728604,3,1,Customer 233@gmail.com,+91 1979126751,
234,Customer 234,66,Male,Bhopal,Divorced,Professional Degree,Data Analyst,109,4045874,3,0,Customer 234@gmail.com,+91 4049381440,
235,Customer 235,25,Other,Vijayawada,Separated,Doctorate Degree,Investment Banker,174,1224762,0,0,Customer 235@gmail.com,+91 8750568753,
236,Customer 236,53,Other,Noida,Married,Bachelors Degree,Stockbroker,120,839338,2,1,Customer 236@gmail.com,+91 8365248168,
237,Customer 237,49,Other,Mysore,Separated,Masters Degree,Accountant,210,2694605,2,1,Customer 237@gmail.com,+91 8186757903,
238,Customer 238,55,Other,Amritsar,Married,Vocational Training or Trade Certification,Lawyer,44,4357266,1,1,Customer 238@gmail.com,+91 1209906036,
239,Customer 239,47,Female,Rajkot,Divorced,Professional Degree,Professor,145,3668238,3,1,Customer 239@gmail.com,+91 2978427887,
240,Customer 240,35,Other,Delhi,Widower,High School Diploma,Sports Coach,161,2619653,2,0,Customer 240@gmail.com,+91 6154611996,
241,Customer 241,36,Female,Jodhpur,Separated,Masters Degree,Fitness Trainer,143,4430867,0,1,Customer 241@gmail.com,+91 7376681166,
242,Customer 242,55,Female,Surat,Married,Masters Degree,Fashion Designer,111,2903303,3,1,Customer 242@gmail.com,+91 5184901803,
243,Customer 243,33,Female,Mumbai,Widower,Vocational Training or Trade Certification,Accountant,81,4099698,2,1,Customer 243@gmail.com,+91 4122066144,
244,Customer 244,55,Male,Aurangabad,Separated,High School Diploma,Stockbroker,111,2630058,4,1,Customer 244@gmail.com,+91 8289980803,
245,Customer 245,28,Female,Chennai,Separated,Doctorate Degree,Mechanical Engineer,142,3862896,1,1,Customer 245@gmail.com,+91 1272173816,
246,Customer 246,68,Other,Rajkot,Divorced,Vocational Training or Trade Certification,Housekeeper,47,1570220,1,0,Customer 246@gmail.com,+91 2106531484,
247,Customer 247,54,Other,Lucknow,Divorced,Doctorate Degree,Fitness Trainer,235,2243464,1,0,Customer 247@gmail.com,+91 9014310415,
248,Customer 248,31,Male,Nagpur,Separated,Bachelors Degree,Driver,232,645834,4,1,Customer 248@gmail.com,+91 4137891518,
249,Customer 249,33,Male,Ludhiana,Separated,Masters Degree,Architect,4,412109,2,0,Customer 249@gmail.com,+91 9287442574,
250,Customer 250,43,Male,Bhopal,Divorced,Bachelors Degree,Professor,149,2387680,1,1,Customer 250@gmail.com,+91 7041489084,
251,Customer 251,32,Female,Rajkot,Unmarried,Bachelors Degree,Event Planner,150,2843261,3,0,Customer 251@gmail.com,+91 6189373327,
252,Customer 252,32,Female,Jaipur,Separated,Doctorate Degree,Carpenter,11,1866553,0,1,Customer 252@gmail.com,+91 2450096374,
253,Customer 253,44,Male,Dehradun,Separated,Bachelors Degree,Housekeeper,234,2885303,4,1,Customer 253@gmail.com,+91 0750990613,
254,Customer 254,66,Male,Allahabad,Divorced,Vocational Training or Trade Certification,Architect,131,3406902,1,0,Customer 254@gmail.com,+91 5360008775,
255,Customer 255,39,Male,Amritsar,Married,Doctorate Degree,Nurse,9,964966,2,1,Customer 255@gmail.com,+91 6210078091,
256,Customer 256,37,Other,Bhilai,Widower,Masters Degree,Stockbroker,126,2306711,4,1,Customer 256@gmail.com,+91 5076478134,
257,Customer 257,40,Female,Bhopal,Widower,Vocational Training or Trade Certification,Banker,163,3544832,3,1,Customer 257@gmail.com,+91 6378240326,
258,Customer 258,33,Male,Noida,Married,Vocational Training or Trade Certification,Insurance Agent,72,2811565,0,0,Customer 258@gmail.com,+91 3999170093,
259,Customer 259,68,Male,Nagpur,Married,Doctorate Degree,Data Analyst,239,1463828,3,0,Customer 259@gmail.com,+91 2629781521,
260,Customer 260,43,Male,Guwahati,Separated,Vocational Training or Trade Certification,Electrician,6,3899399,1,1,Customer 260@gmail.com,+91 0431281194,
261,Customer 261,36,Female,Bhilai,Unmarried,High School Diploma,Software Engineer,69,2742010,4,0,Customer 261@gmail.com,+91 3656094521,
262,Customer 262,36,Other,Nashik,Divorced,Bachelors Degree,Consultant,20,1979975,2,0,Customer 262@gmail.com,+91 3994838195,
263,Customer 263,25,Male,Kochi,Widower,High School Diploma,Investment Banker,205,1100127,3,1,Customer 263@gmail.com,+91 9170450381,
264,Customer 264,32,Male,Raipur,Unmarried,Doctorate Degree,Driver,233,632201,1,1,Customer 264@gmail.com,+91 8269537762,
265,Customer 265,39,Female,Kolkata,Unmarried,Doctorate Degree,Driver,133,607145,1,0,Customer 265@gmail.com,+91 3087089000,
266,Customer 266,40,Other,Rajkot,Separated,Doctorate Degree,Event Planner,170,3220136,0,0,Customer 266@gmail.com,+91 7178713542,
267,Customer 267,39,Male,Aurangabad,Widower,Professional Degree,Electrician,139,400464,4,1,Customer 267@gmail.com,+91 1207835281,
268,Customer 268,61,Female,Gwalior,Married,Professional Degree,Stockbroker,1,4408684,1,1,Customer 268@gmail.com,+91 7202458543,
269,Customer 269,51,Other,Surat,Married,High School Diploma,Fashion Designer,68,2850675,4,0,Customer 269@gmail.com,+91 1192156966,
270,Customer 270,60,Other,Bareilly,Unmarried,Bachelors Degree,Social Media Manager,49,3913807,2,0,Customer 270@gmail.com,+91 7207107722,
271,Customer 271,42,Male,Lucknow,Divorced,Doctorate Degree,Software Engineer,25,3935408,1,0,Customer 271@gmail.com,+91 9730432764,
272,Customer 272,65,Other,Faridabad,Separated,Doctorate Degree,Plumber,86,436831,4,1,Customer 272@gmail.com,+91 5861794375,
273,Customer 273,59,Other,Hyderabad,Unmarried,High School Diploma,Graphic Designer,206,1582114,3,1,Customer 273@gmail.com,+91 4357698460,
274,Customer 274,43,Other,Lucknow,Married,Doctorate Degree,Plumber,3,673644,1,1,Customer 274@gmail.com,+91 3335525981,
275,Customer 275,56,Male,Pondicherry,Divorced,Professional Degree,Architect,233,4622148,2,1,Customer 275@gmail.com,+91 6119650391,
276,Customer 276,41,Male,Patna,Unmarried,Masters Degree,Banker,215,613508,0,1,Customer 276@gmail.com,+91 0739713002,
277,Customer 277,31,Other,Ghaziabad,Separated,Professional Degree,Consultant,140,2567459,3,0,Customer 277@gmail.com,+91 9746630312,
278,Customer 278,50,Female,Pune,Widower,Masters Degree,Graphic Designer,182,665928,4,1,Customer 278@gmail.com,+91 6476252398,
279,Customer 279,63,Other,Vadodara,Divorced,Masters Degree,Insurance Agent,15,4996137,3,1,Customer 279@gmail.com,+91 6377628107,
280,Customer 280,41,Other,Bareilly,Married,Bachelors Degree,Civil Engineer,198,696735,2,1,Customer 280@gmail.com,+91 1654861781,
281,Customer 281,69,Other,Panaji,Separated,Bachelors Degree,Stockbroker,112,2778463,4,0,Customer 281@gmail.com,+91 3025270860,
282,Customer 282,42,Female,Kochi,Widower,Bachelors Degree,Lawyer,95,4608611,3,0,Customer 282@gmail.com,+91 1571933233,
283,Customer 283,38,Other,Raipur,Married,High School Diploma,Professor,6,3353662,2,0,Customer 283@gmail.com,+91 7975590552,
284,Customer 284,28,Male,Patna,Unmarried,Bachelors Degree,Chef,40,14534,3,1,Customer 284@gmail.com,+91 1551205432,
285,Customer 285,56,Female,Kolkata,Widower,Bachelors Degree,Professor,132,4472290,2,1,Customer 285@gmail.com,+91 6212050718,
286,Customer 286,63,Male,Jaipur,Unmarried,Masters Degree,Teacher,28,1369058,0,0,Customer 286@gmail.com,+91 8035457024,
287,Customer 287,58,Male,Hyderabad,Unmarried,Professional Degree,Artist,10,3740408,0,1,Customer 287@gmail.com,+91 8035846998,
288,Customer 288,35,Female,Nagpur,Divorced,Professional Degree,IT Consultant,51,4492500,2,0,Customer 288@gmail.com,+91 2638539446,
289,Customer 289,31,Female,Guwahati,Widower,Masters Degree,Writer,59,3296018,3,0,Customer 289@gmail.com,+91 3500344643,
290,Customer 290,69,Female,Aurangabad,Divorced,Doctorate Degree,Housekeeper,166,3578440,3,1,Customer 290@gmail.com,+91 6273504713,
291,Customer 291,53,Other,Visakhapatnam,Divorced,Professional Degree,Plumber,192,2054194,4,0,Customer 291@gmail.com,+91 5787085841,
292,Customer 292,70,Other,Madurai,Unmarried,Bachelors Degree,Stockbroker,64,2159287,4,1,Customer 292@gmail.com,+91 5107490523,
293,Customer 293,45,Other,Delhi,Unmarried,Doctorate Degree,Plumber,60,1887870,0,0,Customer 293@gmail.com,+91 3652024208,
294,Customer 294,43,Female,Shillong,Widower,Vocational Training or Trade Certification,Businessman,131,615079,4,0,Customer 294@gmail.com,+91 8965813943,
295,Customer 295,63,Female,Gwalior,Widower,Bachelors Degree,Housekeeper,129,4543998,4,1,Customer 295@gmail.com,+91 9852507994,
296,Customer 296,35,Other,Bhilai,Married,Bachelors Degree,Mechanical Engineer,182,2640503,2,0,Customer 296@gmail.com,+91 8944008261,
297,Customer 297,35,Female,Jamshedpur,Separated,Professional Degree,Professor,42,2753037,2,0,Customer 297@gmail.com,+91 1297640366,
298,Customer 298,68,Male,Indore,Divorced,High School Diploma,Businessman,12,1837221,2,1,Customer 298@gmail.com,+91 9351305716,
299,Customer 299,47,Male,Nagpur,Divorced,Doctorate Degree,Financial Planner,236,915271,4,0,Customer 299@gmail.com,+91 7974227747,
300,Customer 300,59,Female,Dehradun,Separated,Bachelors Degree,Marketing Manager,46,644142,1,0,Customer 300@gmail.com,+91 2071138494,
301,Customer 301,25,Other,Visakhapatnam,Unmarried,Professional Degree,Civil Engineer,35,1043151,0,0,Customer 301@gmail.com,+91 6948257298,
302,Customer 302,69,Male,Bareilly,Separated,Vocational Training or Trade Certification,Real Estate Agent,63,3137971,2,0,Customer 302@gmail.com,+91 3010754666,
303,Customer 303,61,Female,Shillong,Married,Vocational Training or Trade Certification,Marketing Manager,146,2667287,0,0,Customer 303@gmail.com,+91 4349177585,
304,Customer 304,44,Other,Thiruvananthapuram,Separated,High School Diploma,Investment Banker,10,1274452,3,0,Customer 304@gmail.com,+91 7581184219,
305,Customer 305,31,Male,Dehradun,Widower,High School Diploma,Mechanical Engineer,56,885326,2,1,Customer 305@gmail.com,+91 0932274058,
306,Customer 306,53,Male,Nagpur,Separated,Doctorate Degree,Artist,33,2586858,1,1,Customer 306@gmail.com,+91 4172125387,
307,Customer 307,62,Male,Amritsar,Widower,Vocational Training or Trade Certification,Fashion Designer,109,108995,1,0,Customer 307@gmail.com,+91 2731749479,
308,Customer 308,25,Female,Faridabad,Widower,Bachelors Degree,Graphic Designer,88,4384698,0,0,Customer 308@gmail.com,+91 5519406303,
309,Customer 309,65,Female,Madurai,Widower,Bachelors Degree,Accountant,162,355385,4,1,Customer 309@gmail.com,+91 9353471015,
310,Customer 310,36,Female,Gwalior,Married,Vocational Training or Trade Certification,Financial Planner,91,3186294,0,1,Customer 310@gmail.com,+91 8375540990,
311,Customer 311,32,Other,Kochi,Separated,Doctorate Degree,Marketing Manager,204,2742166,1,1,Customer 311@gmail.com,+91 0537288603,
312,Customer 312,26,Male,Gwalior,Married,Masters Degree,Farmer,112,3817848,4,1,Customer 312@gmail.com,+91 7638418467,
313,Customer 313,61,Male,Gwalior,Unmarried,High School Diploma,Chef,178,1297866,2,0,Customer 313@gmail.com,+91 0393716911,
314,Customer 314,49,Male,Ludhiana,Divorced,Bachelors Degree,Photographer,88,129474,0,0,Customer 314@gmail.com,+91 2804871221,
315,Customer 315,67,Other,Amritsar,Divorced,Vocational Training or Trade Certification,Software Engineer,208,4658495,0,1,Customer 315@gmail.com,+91 7528620226,
316,Customer 316,32,Male,Hyderabad,Married,Professional Degree,Lawyer,1,4345282,4,1,Customer 316@gmail.com,+91 5816572327,
317,Customer 317,45,Female,Visakhapatnam,Widower,Bachelors Degree,Artist,78,3122823,4,0,Customer 317@gmail.com,+91 8412094909,
318,Customer 318,68,Female,Kochi,Divorced,Masters Degree,Farmer,229,978621,1,0,Customer 318@gmail.com,+91 9402584014,
319,Customer 319,43,Female,Kanpur,Married,Masters Degree,Farmer,132,4224618,4,0,Customer 319@gmail.com,+91 6972011977,
320,Customer 320,45,Male,Ghaziabad,Married,Vocational Training or Trade Certification,Carpenter,191,498181,1,1,Customer 320@gmail.com,+91 7140595897,
321,Customer 321,40,Female,Noida,Separated,Professional Degree,Carpenter,192,3207073,3,1,Customer 321@gmail.com,+91 2836519322,
322,Customer 322,27,Female,Guwahati,Unmarried,Doctorate Degree,Farmer,211,13761,4,1,Customer 322@gmail.com,+91 1937990474,
323,Customer 323,54,Male,Shillong,Divorced,Bachelors Degree,Writer,140,513209,1,1,Customer 323@gmail.com,+91 6692944768,
324,Customer 324,52,Male,Srinagar,Married,Vocational Training or Trade Certification,Businessman,10,1942370,4,0,Customer 324@gmail.com,+91 7847467496,
325,Customer 325,44,Male,Ahmedabad,Married,Vocational Training or Trade Certification,Businessman,71,1526515,2,1,Customer 325@gmail.com,+91 5573718307,
326,Customer 326,56,Female,Shillong,Separated,High School Diploma,Writer,8,1879572,3,1,Customer 326@gmail.com,+91 5431463308,
327,Customer 327,31,Female,Gwalior,Unmarried,Bachelors Degree,Businessman,48,835229,3,1,Customer 327@gmail.com,+91 5199758828,
328,Customer 328,62,Male,Guwahati,Separated,Vocational Training or Trade Certification,Financial Planner,131,2549613,0,1,Customer 328@gmail.com,+91 4174149135,
329,Customer 329,70,Female,Dehradun,Widower,Masters Degree,Fashion Designer,6,444395,4,0,Customer 329@gmail.com,+91 4535415684,
330,Customer 330,51,Female,Jabalpur,Unmarried,Bachelors Degree,Insurance Agent,98,1149205,0,0,Customer 330@gmail.com,+91 4105843834,
331,Customer 331,29,Other,Indore,Widower,Professional Degree,Carpenter,16,3492156,0,0,Customer 331@gmail.com,+91 1629714607,
332,Customer 332,42,Male,Shillong,Separated,Vocational Training or Trade Certification,Hair Stylist,236,4328934,2,1,Customer 332@gmail.com,+91 5416788030,
333,Customer 333,56,Male,Pune,Unmarried,Masters Degree,Security Guard,43,782107,1,1,Customer 333@gmail.com,+91 2547905502,
334,Customer 334,33,Other,Bareilly,Widower,Professional Degree,Security Guard,115,4509742,1,0,Customer 334@gmail.com,+91 0634711681,
335,Customer 335,67,Other,Ahmedabad,Divorced,Doctorate Degree,Businessman,203,2215130,3,0,Customer 335@gmail.com,+91 4167524414,
336,Customer 336,61,Male,Rajkot,Unmarried,Vocational Training or Trade Certification,Sales Executive,166,4906424,1,0,Customer 336@gmail.com,+91 3124362788,
337,Customer 337,57,Female,Patna,Separated,Masters Degree,Social Media Manager,201,937080,0,0,Customer 337@gmail.com,+91 3620052365,
